R,G,B,R.I,Thickness,Wavelength,Reflectance
54,75,94,1.96,117.6,680,13.8433
54,75,94,1.96,117.6,675,14.5027
54,75,94,1.96,117.6,670,15.175
54,75,94,1.96,117.6,665,15.8639
54,75,94,1.96,117.6,660,16.5564
54,75,94,1.96,117.6,655,17.2663
54,75,94,1.96,117.6,650,17.985
54,75,94,1.96,117.6,645,18.7153
54,75,94,1.96,117.6,640,19.4541
54,75,94,1.96,117.6,635,20.2009
54,75,94,1.96,117.6,630,20.9619
54,75,94,1.96,117.6,625,21.7362
54,75,94,1.96,117.6,620,22.5205
54,75,94,1.96,117.6,615,23.315
54,75,94,1.96,117.6,610,24.1177
54,75,94,1.96,117.6,605,24.923
54,75,94,1.96,117.6,600,25.7295
54,75,94,1.96,117.6,595,26.5428
54,75,94,1.96,117.6,590,27.3493
54,75,94,1.96,117.6,585,28.1581
54,75,94,1.96,117.6,580,28.9706
54,75,94,1.96,117.6,575,29.7911
54,75,94,1.96,117.6,570,30.6052
54,75,94,1.96,117.6,565,31.4196
54,75,94,1.96,117.6,560,32.2272
54,75,94,1.96,117.6,555,33.0273
54,75,94,1.96,117.6,550,33.8163
54,75,94,1.96,117.6,545,34.596
54,75,94,1.96,117.6,540,35.3679
54,75,94,1.96,117.6,535,36.1256
54,75,94,1.96,117.6,530,36.874
54,75,94,1.96,117.6,525,37.6012
54,75,94,1.96,117.6,520,38.3177
54,75,94,1.96,117.6,515,39.017
54,75,94,1.96,117.6,510,39.6928
54,75,94,1.96,117.6,505,40.3367
54,75,94,1.96,117.6,500,40.9575
54,75,94,1.96,117.6,495,41.5451
54,75,94,1.96,117.6,490,42.1048
54,75,94,1.96,117.6,485,42.6283
54,75,94,1.96,117.6,480,43.1102
54,75,94,1.96,117.6,475,43.5551
54,75,94,1.96,117.6,470,43.9565
54,75,94,1.96,117.6,465,44.3143
54,75,94,1.96,117.6,460,44.621
54,75,94,1.96,117.6,455,44.8596
54,75,94,1.96,117.6,450,45.0446
54,75,94,1.96,117.6,445,45.1561
54,75,94,1.96,117.6,440,45.207
54,75,94,1.96,117.6,435,45.1619
54,75,94,1.96,117.6,430,45.0515
54,75,94,1.96,117.6,425,44.814
54,75,94,1.96,117.6,420,44.4595
54,75,94,1.96,117.6,415,43.9823
54,75,94,1.96,117.6,410,43.3692
54,75,94,1.96,117.6,405,42.6029
54,75,94,1.96,117.6,400,41.6652
54,75,94,1.96,117.6,395,40.5489
54,75,94,1.96,117.6,390,39.2117
54,75,94,1.96,117.6,385,37.6171
54,75,94,1.96,117.6,380,35.5458
54,75,94,1.96,117.6,375,32.584
54,75,94,1.96,117.6,370,27.9506
54,75,94,1.96,117.6,365,22.2371
54,75,94,1.96,117.6,360,16.1816
54,75,94,1.96,117.6,355,10.7256
54,75,94,1.96,117.6,350,6.52619
54,75,94,1.96,117.6,345,3.9062
54,75,94,1.96,117.6,340,2.89828
54,75,94,1.96,117.6,335,3.38543
54,75,94,1.96,117.6,330,5.331
54,75,94,1.96,117.6,325,8.51672
54,75,94,1.96,117.6,320,12.6297
54,75,94,1.96,117.6,315,17.3253
54,75,94,1.96,117.6,310,22.2656
54,75,94,1.96,117.6,305,27.2495
54,75,94,1.96,117.6,300,32.1268
7,39,77,1.987,105.4,1200,97.5676
7,39,77,1.987,105.4,1195,97.5124
7,39,77,1.987,105.4,1190,97.3876
7,39,77,1.987,105.4,1185,97.1455
7,39,77,1.987,105.4,1180,96.7326
7,39,77,1.987,105.4,1175,96.1452
7,39,77,1.987,105.4,1170,95.3731
7,39,77,1.987,105.4,1165,94.4354
7,39,77,1.987,105.4,1160,93.3498
7,39,77,1.987,105.4,1155,92.1136
7,39,77,1.987,105.4,1150,90.7224
7,39,77,1.987,105.4,1145,89.1662
7,39,77,1.987,105.4,1140,87.439
7,39,77,1.987,105.4,1135,85.5352
7,39,77,1.987,105.4,1130,83.4338
7,39,77,1.987,105.4,1125,81.1466
7,39,77,1.987,105.4,1120,78.6666
7,39,77,1.987,105.4,1115,76.0023
7,39,77,1.987,105.4,1110,73.1276
7,39,77,1.987,105.4,1105,70.0343
7,39,77,1.987,105.4,1100,66.7131
7,39,77,1.987,105.4,1095,63.1607
7,39,77,1.987,105.4,1090,59.398
7,39,77,1.987,105.4,1085,55.4347
7,39,77,1.987,105.4,1080,51.2727
7,39,77,1.987,105.4,1075,46.8836
7,39,77,1.987,105.4,1070,42.244
7,39,77,1.987,105.4,1065,37.381
7,39,77,1.987,105.4,1060,32.4242
7,39,77,1.987,105.4,1055,27.5956
7,39,77,1.987,105.4,1050,23.1394
7,39,77,1.987,105.4,1045,19.2544
7,39,77,1.987,105.4,1040,16.0174
7,39,77,1.987,105.4,1035,13.4302
7,39,77,1.987,105.4,1030,11.4347
7,39,77,1.987,105.4,1025,9.94561
7,39,77,1.987,105.4,1020,8.86109
7,39,77,1.987,105.4,1015,8.08381
7,39,77,1.987,105.4,1010,7.53206
7,39,77,1.987,105.4,1005,7.1317
7,39,77,1.987,105.4,1000,6.8318
7,39,77,1.987,105.4,995,6.59197
7,39,77,1.987,105.4,990,6.38134
7,39,77,1.987,105.4,985,6.19056
7,39,77,1.987,105.4,980,6.01257
7,39,77,1.987,105.4,975,5.84384
7,39,77,1.987,105.4,970,5.67973
7,39,77,1.987,105.4,965,5.51129
7,39,77,1.987,105.4,960,5.34963
7,39,77,1.987,105.4,955,5.18037
7,39,77,1.987,105.4,950,5.01642
7,39,77,1.987,105.4,945,4.84636
7,39,77,1.987,105.4,940,4.68221
7,39,77,1.987,105.4,935,4.51584
7,39,77,1.987,105.4,930,4.34951
7,39,77,1.987,105.4,925,4.17939
7,39,77,1.987,105.4,920,4.01459
7,39,77,1.987,105.4,915,3.84975
7,39,77,1.987,105.4,910,3.68844
7,39,77,1.987,105.4,905,3.52749
7,39,77,1.987,105.4,900,3.36548
7,39,77,1.987,105.4,895,3.20477
7,39,77,1.987,105.4,890,3.03791
7,39,77,1.987,105.4,885,2.87517
7,39,77,1.987,105.4,880,2.71309
7,39,77,1.987,105.4,875,2.55716
7,39,77,1.987,105.4,870,2.41075
7,39,77,1.987,105.4,865,2.26809
7,39,77,1.987,105.4,860,2.11902
7,39,77,1.987,105.4,855,1.97094
7,39,77,1.987,105.4,850,1.88506
7,39,77,1.987,105.4,845,1.7459
7,39,77,1.987,105.4,840,1.61552
7,39,77,1.987,105.4,835,1.48039
7,39,77,1.987,105.4,830,1.3492
7,39,77,1.987,105.4,825,1.21904
7,39,77,1.987,105.4,820,1.09497
7,39,77,1.987,105.4,815,0.975983
7,39,77,1.987,105.4,810,0.860864
7,39,77,1.987,105.4,805,0.750003
7,39,77,1.987,105.4,800,0.645721
7,39,77,1.987,105.4,795,0.549645
7,39,77,1.987,105.4,790,0.462697
7,39,77,1.987,105.4,785,0.385408
7,39,77,1.987,105.4,780,0.315776
7,39,77,1.987,105.4,775,0.255614
7,39,77,1.987,105.4,770,0.204723
7,39,77,1.987,105.4,765,0.165438
7,39,77,1.987,105.4,760,0.137701
7,39,77,1.987,105.4,755,0.121769
7,39,77,1.987,105.4,750,0.118131
7,39,77,1.987,105.4,745,0.127509
7,39,77,1.987,105.4,740,0.152365
7,39,77,1.987,105.4,735,0.188905
7,39,77,1.987,105.4,730,0.240808
7,39,77,1.987,105.4,725,0.307521
7,39,77,1.987,105.4,720,0.391295
7,39,77,1.987,105.4,715,0.490836
7,39,77,1.987,105.4,710,0.606918
7,39,77,1.987,105.4,705,0.739601
7,39,77,1.987,105.4,700,0.889644
7,39,77,1.987,105.4,695,1.05806
7,39,77,1.987,105.4,690,1.24569
7,39,77,1.987,105.4,685,1.45725
7,39,77,1.987,105.4,680,1.68955
7,39,77,1.987,105.4,675,1.94485
7,39,77,1.987,105.4,670,2.22307
7,39,77,1.987,105.4,665,2.52499
7,39,77,1.987,105.4,660,2.84881
7,39,77,1.987,105.4,655,3.19828
7,39,77,1.987,105.4,650,3.57064
7,39,77,1.987,105.4,645,3.96662
7,39,77,1.987,105.4,640,4.38869
7,39,77,1.987,105.4,635,4.83532
7,39,77,1.987,105.4,630,5.31366
7,39,77,1.987,105.4,625,5.822
7,39,77,1.987,105.4,620,6.36132
7,39,77,1.987,105.4,615,6.92954
7,39,77,1.987,105.4,610,7.5254
7,39,77,1.987,105.4,605,8.14947
7,39,77,1.987,105.4,600,8.80549
7,39,77,1.987,105.4,595,9.48761
7,39,77,1.987,105.4,590,10.1994
7,39,77,1.987,105.4,585,10.9388
7,39,77,1.987,105.4,580,11.7123
7,39,77,1.987,105.4,575,12.5186
7,39,77,1.987,105.4,570,13.3587
7,39,77,1.987,105.4,565,14.2304
7,39,77,1.987,105.4,560,15.1313
7,39,77,1.987,105.4,555,16.0546
7,39,77,1.987,105.4,550,17.0021
7,39,77,1.987,105.4,545,17.9739
7,39,77,1.987,105.4,540,18.9742
7,39,77,1.987,105.4,535,19.9979
7,39,77,1.987,105.4,530,21.0516
7,39,77,1.987,105.4,525,22.1304
7,39,77,1.987,105.4,520,23.2467
7,39,77,1.987,105.4,515,24.3778
7,39,77,1.987,105.4,510,25.5212
7,39,77,1.987,105.4,505,26.6729
7,39,77,1.987,105.4,500,27.85
7,39,77,1.987,105.4,495,29.0269
7,39,77,1.987,105.4,490,30.2153
7,39,77,1.987,105.4,485,31.4114
7,39,77,1.987,105.4,480,32.6221
7,39,77,1.987,105.4,475,33.8338
7,39,77,1.987,105.4,470,35.0583
7,39,77,1.987,105.4,465,36.2784
7,39,77,1.987,105.4,460,37.5012
7,39,77,1.987,105.4,455,38.7113
7,39,77,1.987,105.4,450,39.9067
7,39,77,1.987,105.4,445,41.1045
7,39,77,1.987,105.4,440,42.2955
7,39,77,1.987,105.4,435,43.4606
7,39,77,1.987,105.4,430,44.6188
7,39,77,1.987,105.4,425,45.7696
7,39,77,1.987,105.4,420,46.9346
7,39,77,1.987,105.4,415,48.0535
7,39,77,1.987,105.4,410,49.1255
7,39,77,1.987,105.4,405,50.2048
7,39,77,1.987,105.4,400,51.2518
7,39,77,1.987,105.4,395,52.3219
7,39,77,1.987,105.4,390,53.4014
7,39,77,1.987,105.4,385,54.5276
7,39,77,1.987,105.4,380,55.6245
7,39,77,1.987,105.4,375,56.3743
7,39,77,1.987,105.4,370,56.1634
7,39,77,1.987,105.4,365,54.6512
7,39,77,1.987,105.4,360,51.9079
7,39,77,1.987,105.4,355,48.4385
7,39,77,1.987,105.4,350,44.6758
7,39,77,1.987,105.4,345,40.872
7,39,77,1.987,105.4,340,36.7963
7,39,77,1.987,105.4,335,32.56
7,39,77,1.987,105.4,330,27.9994
7,39,77,1.987,105.4,325,23.1917
7,39,77,1.987,105.4,320,18.2617
7,39,77,1.987,105.4,315,13.4496
7,39,77,1.987,105.4,310,9.03043
7,39,77,1.987,105.4,305,5.30574
7,39,77,1.987,105.4,300,2.6012
5,9,46,1.965,74.5,1200,96.8269
5,9,46,1.965,74.5,1195,96.7798
5,9,46,1.965,74.5,1190,96.6646
5,9,46,1.965,74.5,1185,96.4384
5,9,46,1.965,74.5,1180,96.0619
5,9,46,1.965,74.5,1175,95.5127
5,9,46,1.965,74.5,1170,94.7877
5,9,46,1.965,74.5,1165,93.908
5,9,46,1.965,74.5,1160,92.8786
5,9,46,1.965,74.5,1155,91.7117
5,9,46,1.965,74.5,1150,90.3937
5,9,46,1.965,74.5,1145,88.9302
5,9,46,1.965,74.5,1140,87.2996
5,9,46,1.965,74.5,1135,85.5061
5,9,46,1.965,74.5,1130,83.5332
5,9,46,1.965,74.5,1125,81.3978
5,9,46,1.965,74.5,1120,79.0869
5,9,46,1.965,74.5,1115,76.6137
5,9,46,1.965,74.5,1110,73.9559
5,9,46,1.965,74.5,1105,71.1121
5,9,46,1.965,74.5,1100,68.0702
5,9,46,1.965,74.5,1095,64.8294
5,9,46,1.965,74.5,1090,61.4106
5,9,46,1.965,74.5,1085,57.8314
5,9,46,1.965,74.5,1080,54.0941
5,9,46,1.965,74.5,1075,50.1748
5,9,46,1.965,74.5,1070,46.057
5,9,46,1.965,74.5,1065,41.7556
5,9,46,1.965,74.5,1060,37.3852
5,9,46,1.965,74.5,1055,33.1274
5,9,46,1.965,74.5,1050,29.1958
5,9,46,1.965,74.5,1045,25.7667
5,9,46,1.965,74.5,1040,22.911
5,9,46,1.965,74.5,1035,20.6364
5,9,46,1.965,74.5,1030,18.8797
5,9,46,1.965,74.5,1025,17.5673
5,9,46,1.965,74.5,1020,16.6107
5,9,46,1.965,74.5,1015,15.9276
5,9,46,1.965,74.5,1010,15.4442
5,9,46,1.965,74.5,1005,15.0963
5,9,46,1.965,74.5,1000,14.8361
5,9,46,1.965,74.5,995,14.6302
5,9,46,1.965,74.5,990,14.4551
5,9,46,1.965,74.5,985,14.2992
5,9,46,1.965,74.5,980,14.1525
5,9,46,1.965,74.5,975,14.008
5,9,46,1.965,74.5,970,13.8631
5,9,46,1.965,74.5,965,13.7142
5,9,46,1.965,74.5,960,13.5677
5,9,46,1.965,74.5,955,13.4193
5,9,46,1.965,74.5,950,13.2717
5,9,46,1.965,74.5,945,13.1193
5,9,46,1.965,74.5,940,12.9704
5,9,46,1.965,74.5,935,12.8163
5,9,46,1.965,74.5,930,12.6577
5,9,46,1.965,74.5,925,12.4987
5,9,46,1.965,74.5,920,12.3381
5,9,46,1.965,74.5,915,12.1767
5,9,46,1.965,74.5,910,12.0123
5,9,46,1.965,74.5,905,11.8425
5,9,46,1.965,74.5,900,11.6631
5,9,46,1.965,74.5,895,11.4906
5,9,46,1.965,74.5,890,11.3163
5,9,46,1.965,74.5,885,11.1374
5,9,46,1.965,74.5,880,10.952
5,9,46,1.965,74.5,875,10.7691
5,9,46,1.965,74.5,870,10.5801
5,9,46,1.965,74.5,865,10.3879
5,9,46,1.965,74.5,860,10.1852
5,9,46,1.965,74.5,855,9.99729
5,9,46,1.965,74.5,850,10.3972
5,9,46,1.965,74.5,845,10.2411
5,9,46,1.965,74.5,840,10.0768
5,9,46,1.965,74.5,835,9.89997
5,9,46,1.965,74.5,830,9.70798
5,9,46,1.965,74.5,825,9.50025
5,9,46,1.965,74.5,820,9.28666
5,9,46,1.965,74.5,815,9.05995
5,9,46,1.965,74.5,810,8.82943
5,9,46,1.965,74.5,805,8.58775
5,9,46,1.965,74.5,800,8.34998
5,9,46,1.965,74.5,795,8.10528
5,9,46,1.965,74.5,790,7.86096
5,9,46,1.965,74.5,785,7.60896
5,9,46,1.965,74.5,780,7.35829
5,9,46,1.965,74.5,775,7.10284
5,9,46,1.965,74.5,770,6.85058
5,9,46,1.965,74.5,765,6.5967
5,9,46,1.965,74.5,760,6.33969
5,9,46,1.965,74.5,755,6.08342
5,9,46,1.965,74.5,750,5.82465
5,9,46,1.965,74.5,745,5.57208
5,9,46,1.965,74.5,740,5.31029
5,9,46,1.965,74.5,735,5.05706
5,9,46,1.965,74.5,730,4.80166
5,9,46,1.965,74.5,725,4.54904
5,9,46,1.965,74.5,720,4.29683
5,9,46,1.965,74.5,715,4.04841
5,9,46,1.965,74.5,710,3.8009
5,9,46,1.965,74.5,705,3.55571
5,9,46,1.965,74.5,700,3.31687
5,9,46,1.965,74.5,695,3.08716
5,9,46,1.965,74.5,690,2.86577
5,9,46,1.965,74.5,685,2.64646
5,9,46,1.965,74.5,680,2.42816
5,9,46,1.965,74.5,675,2.21108
5,9,46,1.965,74.5,670,1.99881
5,9,46,1.965,74.5,665,1.79463
5,9,46,1.965,74.5,660,1.59898
5,9,46,1.965,74.5,655,1.4106
5,9,46,1.965,74.5,650,1.23201
5,9,46,1.965,74.5,645,1.06164
5,9,46,1.965,74.5,640,0.902816
5,9,46,1.965,74.5,635,0.754245
5,9,46,1.965,74.5,630,0.617878
5,9,46,1.965,74.5,625,0.493024
5,9,46,1.965,74.5,620,0.381744
5,9,46,1.965,74.5,615,0.28577
5,9,46,1.965,74.5,610,0.206478
5,9,46,1.965,74.5,605,0.145398
5,9,46,1.965,74.5,600,0.10286
5,9,46,1.965,74.5,595,0.0811661
5,9,46,1.965,74.5,590,0.0818159
5,9,46,1.965,74.5,585,0.105925
5,9,46,1.965,74.5,580,0.155597
5,9,46,1.965,74.5,575,0.232796
5,9,46,1.965,74.5,570,0.33957
5,9,46,1.965,74.5,565,0.477361
5,9,46,1.965,74.5,560,0.648839
5,9,46,1.965,74.5,555,0.855094
5,9,46,1.965,74.5,550,1.0984
5,9,46,1.965,74.5,545,1.38079
5,9,46,1.965,74.5,540,1.70322
5,9,46,1.965,74.5,535,2.07052
5,9,46,1.965,74.5,530,2.48504
5,9,46,1.965,74.5,525,2.95132
5,9,46,1.965,74.5,520,3.47739
5,9,46,1.965,74.5,515,4.05326
5,9,46,1.965,74.5,510,4.68495
5,9,46,1.965,74.5,505,5.37545
5,9,46,1.965,74.5,500,6.12565
5,9,46,1.965,74.5,495,6.93745
5,9,46,1.965,74.5,490,7.813
5,9,46,1.965,74.5,485,8.75849
5,9,46,1.965,74.5,480,9.77769
5,9,46,1.965,74.5,475,10.8732
5,9,46,1.965,74.5,470,12.0475
5,9,46,1.965,74.5,465,13.2993
5,9,46,1.965,74.5,460,14.626
5,9,46,1.965,74.5,455,16.0287
5,9,46,1.965,74.5,450,17.5079
5,9,46,1.965,74.5,445,19.0677
5,9,46,1.965,74.5,440,20.7173
5,9,46,1.965,74.5,435,22.4432
5,9,46,1.965,74.5,430,24.2593
5,9,46,1.965,74.5,425,26.1804
5,9,46,1.965,74.5,420,28.2333
5,9,46,1.965,74.5,415,30.333
5,9,46,1.965,74.5,410,32.5206
5,9,46,1.965,74.5,405,34.815
5,9,46,1.965,74.5,400,37.2038
5,9,46,1.965,74.5,395,39.7626
5,9,46,1.965,74.5,390,42.4989
5,9,46,1.965,74.5,385,45.4694
5,9,46,1.965,74.5,380,48.6979
5,9,46,1.965,74.5,375,51.9661
5,9,46,1.965,74.5,370,54.8374
5,9,46,1.965,74.5,365,56.6483
5,9,46,1.965,74.5,360,57.2519
5,9,46,1.965,74.5,355,57.0584
5,9,46,1.965,74.5,350,56.624
5,9,46,1.965,74.5,345,56.214
5,9,46,1.965,74.5,340,55.6141
5,9,46,1.965,74.5,335,55.2648
5,9,46,1.965,74.5,330,54.8471
5,9,46,1.965,74.5,325,54.3158
5,9,46,1.965,74.5,320,53.6555
5,9,46,1.965,74.5,315,52.8622
5,9,46,1.965,74.5,310,51.9181
5,9,46,1.965,74.5,305,50.8557
5,9,46,1.965,74.5,300,49.7031
28,41,76,1.968,76.9,1200,97.1863
28,41,76,1.968,76.9,1195,97.1415
28,41,76,1.968,76.9,1190,97.0237
28,41,76,1.968,76.9,1185,96.7945
28,41,76,1.968,76.9,1180,96.4044
28,41,76,1.968,76.9,1175,95.845
28,41,76,1.968,76.9,1170,95.1109
28,41,76,1.968,76.9,1165,94.2172
28,41,76,1.968,76.9,1160,93.1779
28,41,76,1.968,76.9,1155,91.9969
28,41,76,1.968,76.9,1150,90.6608
28,41,76,1.968,76.9,1145,89.1755
28,41,76,1.968,76.9,1140,87.5307
28,41,76,1.968,76.9,1135,85.7171
28,41,76,1.968,76.9,1130,83.7225
28,41,76,1.968,76.9,1125,81.5554
28,41,76,1.968,76.9,1120,79.2116
28,41,76,1.968,76.9,1115,76.6986
28,41,76,1.968,76.9,1110,74.0006
28,41,76,1.968,76.9,1105,71.1182
28,41,76,1.968,76.9,1100,68.0323
28,41,76,1.968,76.9,1095,64.7436
28,41,76,1.968,76.9,1090,61.276
28,41,76,1.968,76.9,1085,57.637
28,41,76,1.968,76.9,1080,53.834
28,41,76,1.968,76.9,1075,49.8461
28,41,76,1.968,76.9,1070,45.6514
28,41,76,1.968,76.9,1065,41.2718
28,41,76,1.968,76.9,1060,36.8132
28,41,76,1.968,76.9,1055,32.4742
28,41,76,1.968,76.9,1050,28.4671
28,41,76,1.968,76.9,1045,24.9723
28,41,76,1.968,76.9,1040,22.0614
28,41,76,1.968,76.9,1035,19.7364
28,41,76,1.968,76.9,1030,17.9442
28,41,76,1.968,76.9,1025,16.6028
28,41,76,1.968,76.9,1020,15.6257
28,41,76,1.968,76.9,1015,14.9286
28,41,76,1.968,76.9,1010,14.436
28,41,76,1.968,76.9,1005,14.0791
28,41,76,1.968,76.9,1000,13.8103
28,41,76,1.968,76.9,995,13.5974
28,41,76,1.968,76.9,990,13.419
28,41,76,1.968,76.9,985,13.2558
28,41,76,1.968,76.9,980,13.1051
28,41,76,1.968,76.9,975,12.9521
28,41,76,1.968,76.9,970,12.8048
28,41,76,1.968,76.9,965,12.6528
28,41,76,1.968,76.9,960,12.5067
28,41,76,1.968,76.9,955,12.3536
28,41,76,1.968,76.9,950,12.2001
28,41,76,1.968,76.9,945,12.0431
28,41,76,1.968,76.9,940,11.8847
28,41,76,1.968,76.9,935,11.7223
28,41,76,1.968,76.9,930,11.5585
28,41,76,1.968,76.9,925,11.3897
28,41,76,1.968,76.9,920,11.2245
28,41,76,1.968,76.9,915,11.055
28,41,76,1.968,76.9,910,10.8875
28,41,76,1.968,76.9,905,10.7192
28,41,76,1.968,76.9,900,10.5457
28,41,76,1.968,76.9,895,10.3697
28,41,76,1.968,76.9,890,10.1859
28,41,76,1.968,76.9,885,10.0001
28,41,76,1.968,76.9,880,9.80773
28,41,76,1.968,76.9,875,9.62181
28,41,76,1.968,76.9,870,9.43182
28,41,76,1.968,76.9,865,9.23951
28,41,76,1.968,76.9,860,9.03781
28,41,76,1.968,76.9,855,8.84023
28,41,76,1.968,76.9,850,9.11749
28,41,76,1.968,76.9,845,8.95106
28,41,76,1.968,76.9,840,8.79266
28,41,76,1.968,76.9,835,8.61235
28,41,76,1.968,76.9,830,8.43044
28,41,76,1.968,76.9,825,8.22628
28,41,76,1.968,76.9,820,8.01736
28,41,76,1.968,76.9,815,7.79048
28,41,76,1.968,76.9,810,7.56277
28,41,76,1.968,76.9,805,7.32699
28,41,76,1.968,76.9,800,7.08849
28,41,76,1.968,76.9,795,6.84664
28,41,76,1.968,76.9,790,6.60987
28,41,76,1.968,76.9,785,6.37552
28,41,76,1.968,76.9,780,6.13365
28,41,76,1.968,76.9,775,5.8871
28,41,76,1.968,76.9,770,5.63443
28,41,76,1.968,76.9,765,5.38464
28,41,76,1.968,76.9,760,5.13502
28,41,76,1.968,76.9,755,4.88903
28,41,76,1.968,76.9,750,4.6487
28,41,76,1.968,76.9,745,4.40999
28,41,76,1.968,76.9,740,4.16389
28,41,76,1.968,76.9,735,3.92822
28,41,76,1.968,76.9,730,3.69448
28,41,76,1.968,76.9,725,3.46398
28,41,76,1.968,76.9,720,3.2331
28,41,76,1.968,76.9,715,3.00451
28,41,76,1.968,76.9,710,2.78047
28,41,76,1.968,76.9,705,2.56033
28,41,76,1.968,76.9,700,2.34885
28,41,76,1.968,76.9,695,2.14623
28,41,76,1.968,76.9,690,1.95455
28,41,76,1.968,76.9,685,1.76738
28,41,76,1.968,76.9,680,1.58219
28,41,76,1.968,76.9,675,1.40031
28,41,76,1.968,76.9,670,1.2247
28,41,76,1.968,76.9,665,1.0602
28,41,76,1.968,76.9,660,0.905802
28,41,76,1.968,76.9,655,0.761285
28,41,76,1.968,76.9,650,0.627178
28,41,76,1.968,76.9,645,0.506032
28,41,76,1.968,76.9,640,0.397386
28,41,76,1.968,76.9,635,0.302954
28,41,76,1.968,76.9,630,0.222607
28,41,76,1.968,76.9,625,0.157855
28,41,76,1.968,76.9,620,0.109974
28,41,76,1.968,76.9,615,0.0804536
28,41,76,1.968,76.9,610,0.0707572
28,41,76,1.968,76.9,605,0.0820564
28,41,76,1.968,76.9,600,0.116285
28,41,76,1.968,76.9,595,0.173845
28,41,76,1.968,76.9,590,0.256676
28,41,76,1.968,76.9,585,0.36638
28,41,76,1.968,76.9,580,0.505004
28,41,76,1.968,76.9,575,0.674913
28,41,76,1.968,76.9,570,0.877267
28,41,76,1.968,76.9,565,1.1142
28,41,76,1.968,76.9,560,1.38742
28,41,76,1.968,76.9,555,1.69818
28,41,76,1.968,76.9,550,2.04816
28,41,76,1.968,76.9,545,2.43844
28,41,76,1.968,76.9,540,2.87207
28,41,76,1.968,76.9,535,3.3509
28,41,76,1.968,76.9,530,3.87927
28,41,76,1.968,76.9,525,4.46101
28,41,76,1.968,76.9,520,5.1032
28,41,76,1.968,76.9,515,5.79736
28,41,76,1.968,76.9,510,6.54511
28,41,76,1.968,76.9,505,7.35032
28,41,76,1.968,76.9,500,8.21228
28,41,76,1.968,76.9,495,9.13478
28,41,76,1.968,76.9,490,10.1173
28,41,76,1.968,76.9,485,11.162
28,41,76,1.968,76.9,480,12.278
28,41,76,1.968,76.9,475,13.4632
28,41,76,1.968,76.9,470,14.7219
28,41,76,1.968,76.9,465,16.047
28,41,76,1.968,76.9,460,17.4435
28,41,76,1.968,76.9,455,18.9028
28,41,76,1.968,76.9,450,20.4264
28,41,76,1.968,76.9,445,22.016
28,41,76,1.968,76.9,440,23.6808
28,41,76,1.968,76.9,435,25.4134
28,41,76,1.968,76.9,430,27.2223
28,41,76,1.968,76.9,425,29.1115
28,41,76,1.968,76.9,420,31.0926
28,41,76,1.968,76.9,415,33.132
28,41,76,1.968,76.9,410,35.2389
28,41,76,1.968,76.9,405,37.4314
28,41,76,1.968,76.9,400,39.7078
28,41,76,1.968,76.9,395,42.1135
28,41,76,1.968,76.9,390,44.675
28,41,76,1.968,76.9,385,47.4509
28,41,76,1.968,76.9,380,50.442
28,41,76,1.968,76.9,375,53.4606
28,41,76,1.968,76.9,370,55.8613
28,41,76,1.968,76.9,365,57.3913
